"","hhid","hh_income_detailed","h_tract","lifecycle","personid","education","resptype","work_loc_tract","transitpay_upass","transitpay_access","transitpay_school","transit_subsidy","h_tract1","wtract","income"
"1061",14101528,6,53033005900,6,1410152801,6,1,53033008001,0,0,0,NA,59,80.01,239.72602739726
"1062",14101529,6,53033005801,7,1410152901,6,1,53033001300,0,0,0,5,58.01,13,239.72602739726
"1063",14101530,4,53033004900,6,1410153002,7,2,53033008200,0,0,0,NA,49,82,116.438356164384
"1065",14101533,7,53033004700,7,1410153301,6,1,53033005302,1,0,0,4,47,53.02,342.465753424658
"1066",14101535,7,53033003600,6,1410153501,7,1,53033004900,0,0,0,4,36,49,342.465753424658
"1067",14101536,5,53033006700,5,1410153601,3,1,53033006100,NA,NA,NA,NA,67,61,171.232876712329
"1068",14101537,10,53033007000,6,1410153701,6,1,53033007300,0,0,0,3,70,73,684.931506849315
"1069",14101538,2,53033007100,6,1410153801,3,1,53033004800,0,0,0,5,71,48,47.9452054794521
"1070",14101539,5,53033007500,7,1410153902,7,2,53033008100,0,0,0,3,75,81,171.232876712329
"1071",14101541,6,53033007500,3,1410154101,7,1,53033023403,0,0,0,3,75,234.03,239.72602739726
"1072",14101543,6,53033007401,7,1410154302,6,2,53033007300,NA,NA,NA,NA,74.01,73,239.72602739726
"1073",14101545,10,53033008700,1,1410154501,7,1,53061052107,NA,NA,NA,NA,87,521.07,684.931506849315
"1074",14101546,6,53033009400,1,1410154601,7,1,53033011300,NA,NA,NA,NA,94,113,239.72602739726
"1075",14101547,6,53033021903,4,1410154701,3,1,53033032309,NA,NA,NA,NA,219.03,323.09,239.72602739726
"1076",14101549,5,53061051300,7,1410154901,3,1,53033020800,NA,NA,NA,NA,513,208,171.232876712329
"1077",14101550,6,53061051300,2,1410155001,3,1,53033007300,0,0,0,4,513,73,239.72602739726
"1078",14101552,7,53033003200,6,1410155201,6,1,53033007100,NA,NA,NA,NA,32,71,342.465753424658
"1079",14101554,9,53033004700,6,1410155401,6,1,53033022803,0,0,0,3,47,228.03,616.438356164384
"1080",14101555,7,53033004700,3,1410155501,7,1,53033008100,0,0,0,3,47,81,342.465753424658
"1081",14101556,4,53033004700,4,1410155601,7,1,53033007300,0,0,0,3,47,73,116.438356164384
"1082",14101557,8,53033004700,6,1410155701,7,1,53033026200,0,0,0,NA,47,262,479.452054794521
"1083",14101559,8,53033010600,7,1410155901,7,1,53033010001,NA,NA,NA,NA,106,100.01,479.452054794521
"1084",14101560,2,53035090101,4,1410156001,3,1,53035090101,NA,NA,NA,NA,901.01,901.01,47.9452054794521
"1085",14101561,8,53033001701,6,1410156101,6,1,53033007300,0,0,0,4,17.01,73,479.452054794521
"1086",14101562,7,53033005802,1,1410156201,6,1,53033004900,0,0,0,3,58.02,49,342.465753424658
"1087",14101564,7,53033009500,6,1410156401,6,1,53033010500,0,0,0,NA,95,105,342.465753424658
"1088",14101565,4,53033009600,3,1410156501,7,1,53033008100,0,0,0,4,96,81,116.438356164384
"1089",14101566,5,53033010500,4,1410156601,7,1,53033008100,0,0,0,4,105,81,171.232876712329
"1090",14101567,8,53033008100,4,1410156701,6,1,53033022604,NA,NA,NA,NA,81,226.04,479.452054794521
"1091",14101568,5,53033021000,6,1410156802,5,2,53061051802,NA,NA,NA,NA,210,518.02,171.232876712329
"1092",14101569,1,53033007300,3,1410156901,5,1,53033023804,1,0,0,3,73,238.04,13.6986301369863
"1093",14101570,5,53033007402,3,1410157001,3,1,53033008100,0,0,0,4,74.02,81,171.232876712329
"1095",14101572,8,53033007500,6,1410157201,7,1,53033005302,1,0,0,5,75,53.02,479.452054794521
"1096",14101573,5,53033010600,3,1410157301,5,1,53033022604,NA,NA,NA,NA,106,226.04,171.232876712329
"1097",14101575,7,53033021700,1,1410157501,7,1,53033023803,NA,NA,NA,NA,217,238.03,342.465753424658
"1098",14101578,7,53033024601,7,1410157802,7,2,53033008200,NA,NA,NA,NA,246.01,82,342.465753424658
"1099",14101579,8,53033024400,2,1410157901,5,1,53033002500,NA,NA,NA,NA,244,25,479.452054794521
"1100",14101580,10,53033024000,7,1410158001,6,1,53033022701,NA,NA,NA,NA,240,227.01,684.931506849315
"1101",14101581,7,53033022003,4,1410158101,3,1,53033022803,NA,NA,NA,NA,220.03,228.03,342.465753424658
"1102",14101582,6,53033022102,1,1410158202,7,2,53033023804,0,0,0,NA,221.02,238.04,239.72602739726
"1103",14101583,3,53033022400,6,1410158301,7,1,53033022604,0,0,0,5,224,226.04,82.1917808219178
"1104",14101584,6,53033022500,7,1410158401,4,1,53033025301,0,0,0,4,225,253.01,239.72602739726
"1106",14101587,7,53033030311,6,1410158702,6,2,53053940010,0,0,0,NA,303.11,9400.1,342.465753424658
"1107",14101588,6,53033029403,8,1410158801,7,1,53033023403,NA,NA,NA,NA,294.03,234.03,239.72602739726
"1108",14101590,10,53033032212,1,1410159001,6,1,53033031206,NA,NA,NA,NA,322.12,312.06,684.931506849315
"1109",14101591,7,53033032210,1,1410159101,6,1,53033032210,NA,NA,NA,NA,322.1,322.1,342.465753424658
"1110",14101592,6,53033032210,4,1410159201,6,1,53033032210,0,0,0,NA,322.1,322.1,239.72602739726
"1111",14101594,7,53033031909,8,1410159401,5,1,53033025806,NA,NA,NA,NA,319.09,258.06,342.465753424658
"1112",14101595,7,53033032324,1,1410159501,6,1,53033022605,0,0,0,5,323.24,226.05,342.465753424658
"1113",14101596,7,53033032325,7,1410159601,7,1,53033023403,NA,NA,NA,NA,323.25,234.03,342.465753424658
"1114",14101598,7,53033032323,2,1410159801,6,1,53033022803,NA,NA,NA,NA,323.23,228.03,342.465753424658
"1117",14101601,9,53033032315,7,1410160101,7,1,53033032313,NA,NA,NA,NA,323.15,323.13,616.438356164384
"1118",14101603,5,53035090201,6,1410160301,6,1,53033008200,0,0,0,5,902.01,82,171.232876712329
"1120",14101606,6,53053062802,7,1410160601,6,1,53053061300,NA,NA,NA,NA,628.02,613,239.72602739726
"1121",14101611,9,53053072507,7,1410161101,7,1,53033030801,NA,NA,NA,NA,725.07,308.01,616.438356164384
"1124",14101618,5,53061051913,1,1410161802,6,2,53033004100,NA,NA,NA,NA,519.13,41,171.232876712329
"1125",14101619,7,53061051000,7,1410161902,6,2,53061050800,NA,NA,NA,NA,510,508,342.465753424658
"1126",14101620,6,53061051200,1,1410162001,6,1,53033008100,0,0,0,3,512,81,239.72602739726
"1127",14101621,5,53061051601,7,1410162101,3,1,53061041901,NA,NA,NA,NA,516.01,419.01,171.232876712329
"1128",14101622,5,53061050500,4,1410162201,7,1,53061040100,NA,NA,NA,NA,505,401,171.232876712329
"1131",14101626,7,53061051927,1,1410162601,6,1,53033008100,NA,NA,NA,NA,519.27,81,342.465753424658
"1133",14101628,7,53061052118,7,1410162802,7,2,53061052118,NA,NA,NA,NA,521.18,521.18,342.465753424658
"1134",14101629,8,53061052203,2,1410162901,6,1,53061041901,NA,NA,NA,NA,522.03,419.01,479.452054794521
"1135",14101630,5,53061052607,6,1410163001,2,1,53033005200,0,0,0,NA,526.07,52,171.232876712329
"1136",14101631,7,53061052707,1,1410163101,4,1,53033022803,NA,NA,NA,NA,527.07,228.03,342.465753424658
"1137",14101632,5,53061052708,2,1410163201,7,1,53061053604,0,0,0,NA,527.08,536.04,171.232876712329
"1139",14101635,4,53053061002,4,1410163501,7,1,53053062801,NA,NA,NA,NA,610.02,628.01,116.438356164384
"1140",14101636,2,53033026200,7,1410163601,2,1,53033030306,NA,NA,NA,NA,262,303.06,47.9452054794521
"1141",14101637,2,53033032311,4,1410163701,4,1,53033010500,NA,NA,NA,NA,323.11,105,47.9452054794521
"1142",14101638,4,53033030700,8,1410163801,2,1,53033030700,NA,NA,NA,NA,307,307,116.438356164384
"1143",14101640,8,53033009600,1,1410164001,6,1,53033008700,NA,NA,NA,NA,96,87,479.452054794521
"1144",14101641,6,53033009701,6,1410164101,7,1,53033005302,1,0,0,2,97.01,53.02,239.72602739726
"1145",14101642,5,53033003200,4,1410164201,6,1,53033029206,NA,NA,NA,NA,32,292.06,171.232876712329
"1146",14101643,4,53033020700,7,1410164301,2,1,53033008500,0,0,0,4,207,85,116.438356164384
"1147",14101644,7,53033010702,7,1410164401,6,1,53033007100,NA,NA,NA,NA,107.02,71,342.465753424658
"1148",14101645,8,53033010701,6,1410164501,6,1,53033010900,NA,NA,NA,NA,107.01,109,479.452054794521
"1149",14101646,2,53033020500,5,1410164601,6,1,53033022803,0,0,0,NA,205,228.03,47.9452054794521
"1150",14101648,6,53033032103,1,1410164802,3,2,53033023700,NA,NA,NA,NA,321.03,237,239.72602739726
"1151",14101650,6,53033031704,7,1410165001,3,1,53033009300,NA,NA,NA,NA,317.04,93,239.72602739726
"1152",14101651,5,53035080102,1,1410165101,6,1,53035091100,NA,NA,NA,NA,801.02,911,171.232876712329
"1153",14101652,9,53035092600,7,1410165201,7,1,53053061601,0,0,0,NA,926,616.01,616.438356164384
"1154",14101655,6,53061041303,4,1410165501,6,1,53061041304,NA,NA,NA,NA,413.03,413.04,239.72602739726
"1155",14101658,4,53053071506,3,1410165801,5,1,53033026200,NA,NA,NA,NA,715.06,262,116.438356164384
"1156",14101659,7,53061050900,1,1410165901,7,1,53061040800,NA,NA,NA,NA,509,408,342.465753424658
"1158",14101662,7,53033009300,1,1410166202,6,2,53033007300,0,0,0,3,93,73,342.465753424658
"1159",14101663,7,53033010100,7,1410166302,7,2,53033022400,0,0,0,NA,101,224,342.465753424658
"1161",14101665,6,53061051905,1,1410166502,7,2,53033023804,0,0,0,4,519.05,238.04,239.72602739726
"1162",14101667,7,53061052604,7,1410166701,6,1,53033032401,NA,NA,NA,NA,526.04,324.01,342.465753424658
"1163",14101668,6,53033023700,3,1410166801,6,1,53033021804,0,0,0,5,237,218.04,239.72602739726
"1164",14101670,3,53033000402,4,1410167001,6,1,53033009300,NA,NA,NA,NA,4.02,93,82.1917808219178
"1165",14101671,9,53033000200,1,1410167101,7,1,53033007300,0,0,0,3,2,73,616.438356164384
"1166",14101673,3,53033000401,4,1410167301,2,1,53033023700,0,0,0,5,4.01,237,82.1917808219178
"1167",14101675,2,53033000100,2,1410167502,1,2,53033001200,NA,NA,NA,NA,1,12,47.9452054794521
"1168",14101678,6,53033005200,4,1410167801,5,1,53033004000,0,0,0,3,52,40,239.72602739726
"1169",14101679,10,53033007000,8,1410167901,7,1,53033025301,NA,NA,NA,NA,70,253.01,684.931506849315
"1170",14101680,9,53033007200,4,1410168001,7,1,53033007200,0,0,0,3,72,72,616.438356164384
"1173",14101684,1,53033005200,6,1410168402,2,2,53033004301,1,0,0,1,52,43.01,13.6986301369863
"1174",14101686,5,53033004302,3,1410168601,6,1,53033031903,0,0,0,5,43.02,319.03,171.232876712329
"1175",14101687,6,53033000401,2,1410168702,3,2,53033000401,NA,NA,NA,NA,4.01,4.01,239.72602739726
"1176",14101688,5,53033001300,4,1410168801,7,1,53033006200,0,0,0,5,13,62,171.232876712329
"1178",14101692,7,53033023202,4,1410169201,6,1,53033023700,NA,NA,NA,NA,232.02,237,342.465753424658
"1179",14101693,2,53033023202,4,1410169301,2,1,53033023202,0,0,0,5,232.02,232.02,47.9452054794521
"1180",14101694,7,53033023804,3,1410169401,6,1,53033022803,NA,NA,NA,NA,238.04,228.03,342.465753424658
"1181",14101697,5,53061051905,2,1410169702,7,2,53061051905,NA,NA,NA,NA,519.05,519.05,171.232876712329
"1182",14101698,4,53061052207,2,1410169801,3,1,53061040100,NA,NA,NA,NA,522.07,401,116.438356164384
"1183",14101701,2,53061050300,8,1410170102,3,2,53061051702,NA,NA,NA,NA,503,517.02,47.9452054794521
"1184",14101702,7,53061051802,2,1410170201,4,1,53033023700,NA,NA,NA,NA,518.02,237,342.465753424658
"1185",14101703,5,53061051200,7,1410170301,5,1,53033021802,0,0,0,5,512,218.02,171.232876712329
"1186",14101704,5,53053071506,4,1410170401,4,1,53033026400,NA,NA,NA,NA,715.06,264,171.232876712329
"1187",14101705,4,53053072105,5,1410170501,3,1,53053072311,NA,NA,NA,NA,721.05,723.11,116.438356164384
"1188",14101707,7,53053060600,7,1410170701,7,1,53053940007,NA,NA,NA,NA,606,9400.07,342.465753424658
"1189",14101709,5,53053070309,7,1410170901,7,1,53033029206,NA,NA,NA,NA,703.09,292.06,171.232876712329
"1190",14101711,7,53033032324,1,1410171102,7,2,53033022803,0,0,0,3,323.24,228.03,342.465753424658
"1191",14101712,6,53033031704,7,1410171201,6,1,53033032005,NA,NA,NA,NA,317.04,320.05,239.72602739726
"1192",14101713,5,53033030902,4,1410171301,5,1,53033027300,NA,NA,NA,NA,309.02,273,171.232876712329
"1193",14101714,6,53033031908,5,1410171401,7,1,53033030600,NA,NA,NA,NA,319.08,306,239.72602739726
"1194",14101717,6,53033024000,2,1410171701,6,1,53033023804,NA,NA,NA,NA,240,238.04,239.72602739726
"1195",14101718,6,53033025500,7,1410171801,7,1,53033025302,NA,NA,NA,NA,255,253.02,239.72602739726
"1196",14101719,4,53033028200,4,1410171901,6,1,53033010900,NA,NA,NA,NA,282,109,116.438356164384
"1197",14101723,5,53033020900,7,1410172301,3,1,53061041703,NA,NA,NA,NA,209,417.03,171.232876712329
"1198",14101724,2,53033003500,3,1410172401,6,1,53033008400,NA,NA,NA,NA,35,84,47.9452054794521
"1200",14101727,7,53033001400,8,1410172702,6,2,53033004100,0,0,0,3,14,41,342.465753424658
"1202",14101729,5,53033000200,6,1410172901,6,1,53033001200,0,0,0,5,2,12,171.232876712329
"1203",14101730,7,53033000200,4,1410173001,3,1,53033026300,NA,NA,NA,NA,2,263,342.465753424658
"1204",14101731,5,53033000100,7,1410173101,6,1,53033006700,0,0,0,NA,1,67,171.232876712329
"1205",14101732,7,53061051400,7,1410173201,6,1,53033009300,0,0,0,3,514,93,342.465753424658
"1207",14101735,7,53061052709,2,1410173501,7,1,53061040700,NA,NA,NA,NA,527.09,407,342.465753424658
"1208",14101736,7,53061052118,1,1410173601,7,1,53033021802,NA,NA,NA,NA,521.18,218.02,342.465753424658
"1209",14101738,7,53061052112,7,1410173802,2,2,53033021904,NA,NA,NA,NA,521.12,219.04,342.465753424658
"1210",14101739,7,53061052005,1,1410173901,7,1,53061041100,NA,NA,NA,NA,520.05,411,342.465753424658
"1212",14101743,5,53061041608,7,1410174301,3,1,53061051701,NA,NA,NA,NA,416.08,517.01,171.232876712329
"1213",14101744,2,53061041806,4,1410174401,6,1,53061041812,NA,NA,NA,NA,418.06,418.12,47.9452054794521
"1214",14101745,4,53061041301,6,1410174501,6,1,53061040800,NA,NA,NA,NA,413.01,408,116.438356164384
"1215",14101746,7,53061041301,7,1410174601,6,1,53061052905,NA,NA,NA,NA,413.01,529.05,342.465753424658
"1216",14101747,7,53053073118,1,1410174701,7,1,53053071410,NA,NA,NA,NA,731.18,714.1,342.465753424658
"1218",14101749,6,53053070703,2,1410174902,7,2,53053072106,NA,NA,NA,NA,707.03,721.06,239.72602739726
"1219",14101752,6,53053072800,2,1410175201,6,1,53053072105,NA,NA,NA,NA,728,721.05,239.72602739726
"1220",14101755,7,53035090400,7,1410175501,6,1,53035091201,NA,NA,NA,NA,904,912.01,342.465753424658
"1222",14101757,3,53035092902,7,1410175701,6,1,53035092902,NA,NA,NA,NA,929.02,929.02,82.1917808219178
"1223",14101759,5,53053061002,7,1410175901,6,1,53053061601,NA,NA,NA,NA,610.02,616.01,171.232876712329
"1224",14101760,7,53053063400,7,1410176001,5,1,53053072311,NA,NA,NA,NA,634,723.11,342.465753424658
"1226",14101763,5,53033032319,4,1410176301,6,1,53033021906,NA,NA,NA,NA,323.19,219.06,171.232876712329
"1227",14101764,8,53033032325,1,1410176401,7,1,53033022803,0,0,0,NA,323.25,228.03,479.452054794521
"1228",14101765,6,53033031705,7,1410176501,6,1,53033008100,0,0,0,3,317.05,81,239.72602739726
"1229",14101766,7,53033031601,2,1410176601,6,1,53033008100,0,0,0,4,316.01,81,342.465753424658
"1230",14101767,9,53033032211,2,1410176701,7,1,53033023804,NA,NA,NA,NA,322.11,238.04,616.438356164384
"1231",14101768,7,53033032010,2,1410176801,6,1,53033031100,NA,NA,NA,NA,320.1,311,342.465753424658
"1233",14101772,5,53033029204,7,1410177201,6,1,53033008300,0,0,0,4,292.04,83,171.232876712329
"1234",14101773,5,53033027900,6,1410177301,4,1,53033027900,NA,NA,NA,NA,279,279,171.232876712329
"1235",14101776,7,53033024000,1,1410177601,7,1,53033004900,NA,NA,NA,NA,240,49,342.465753424658
"1236",14101777,8,53033024602,6,1410177701,7,1,53033008100,0,0,0,4,246.02,81,479.452054794521
"1237",14101779,7,53033021904,1,1410177901,5,1,53033023401,NA,NA,NA,NA,219.04,234.01,342.465753424658
"1239",14101781,4,53033020200,8,1410178101,6,1,53033003800,0,0,0,NA,202,38,116.438356164384
"1240",14101782,7,53033010401,2,1410178201,6,1,53033005700,0,0,0,NA,104.01,57,342.465753424658
"1242",14101784,7,53033010800,4,1410178401,5,1,53033029700,NA,NA,NA,NA,108,297,342.465753424658
"1243",14101785,6,53033006300,4,1410178501,7,1,53033010900,NA,NA,NA,NA,63,109,239.72602739726
"1244",14101787,8,53033007500,7,1410178701,6,1,53061051500,0,0,0,5,75,515,479.452054794521
"1245",14101788,7,53033007500,6,1410178801,7,1,53033008200,0,0,0,3,75,82,342.465753424658
"1246",14101789,7,53033007500,6,1410178901,7,1,53033009300,0,0,0,5,75,93,342.465753424658
"1247",14101791,7,53033007600,6,1410179101,6,1,53033007300,0,0,0,3,76,73,342.465753424658
"1248",14101792,2,53033007401,3,1410179201,7,1,53033005302,1,0,0,4,74.01,53.02,47.9452054794521
"1249",14101793,6,53033008700,6,1410179301,6,1,53033011401,1,0,0,5,87,114.01,239.72602739726
"1250",14101794,8,53033008800,4,1410179401,7,1,53033023700,0,0,0,NA,88,237,479.452054794521
"1251",14101795,5,53033000100,2,1410179501,6,1,53033000800,NA,NA,NA,NA,1,8,171.232876712329
"1252",14101796,8,53033005802,7,1410179601,6,1,53033009300,0,0,0,5,58.02,93,479.452054794521
"1253",14101797,8,53033005600,4,1410179701,6,1,53033007300,NA,NA,NA,NA,56,73,479.452054794521
"1254",14101799,5,53033004000,4,1410179901,7,1,53033007300,0,0,0,3,40,73,171.232876712329
"1255",14101800,9,53033004000,7,1410180001,2,1,53061041903,NA,NA,NA,NA,40,419.03,616.438356164384
"1256",14101801,2,53033001701,4,1410180101,7,1,53033001701,NA,NA,NA,NA,17.01,17.01,47.9452054794521
"1260",14101805,7,53033032309,6,1410180502,7,2,53033022803,NA,NA,NA,NA,323.09,228.03,342.465753424658
"1261",14101806,7,53035090900,7,1410180601,7,1,53033005302,1,0,0,4,909,53.02,342.465753424658
"1262",14101807,7,53053061602,7,1410180701,6,1,53053061602,NA,NA,NA,NA,616.02,616.02,342.465753424658
"1263",14101808,6,53053061100,6,1410180801,6,1,53033025302,NA,NA,NA,NA,611,253.02,239.72602739726
"1264",14101809,6,53033007100,4,1410180901,4,1,53033010900,0,0,0,NA,71,109,239.72602739726
"1265",14101810,7,53033004700,3,1410181001,7,1,53033007300,0,0,0,3,47,73,342.465753424658
"1266",14101811,7,53033004700,4,1410181101,7,1,53033024800,NA,NA,NA,NA,47,248,342.465753424658
"1267",14101812,9,53033003600,7,1410181201,6,1,53033022803,0,0,0,3,36,228.03,616.438356164384
"1268",14101816,7,53033022001,1,1410181602,7,2,53061051925,NA,NA,NA,NA,220.01,519.25,342.465753424658
"1269",14101818,4,53033008700,6,1410181801,6,1,53033007300,0,0,0,4,87,73,116.438356164384
"1270",14101819,7,53033008500,3,1410181901,3,1,53033009300,0,0,0,NA,85,93,342.465753424658
"1271",14101820,6,53033008400,6,1410182001,3,1,53033008100,0,0,0,3,84,81,239.72602739726
"1272",14101822,5,53033007600,4,1410182201,7,1,53033028700,0,0,0,3,76,287,171.232876712329
"1273",14101823,10,53033007500,7,1410182301,6,1,53033023804,0,0,0,3,75,238.04,684.931506849315
"1274",14101824,6,53033007600,3,1410182401,7,1,53033005302,1,0,0,5,76,53.02,239.72602739726
"1275",14101825,2,53033007500,4,1410182501,6,1,53033007500,0,0,0,NA,75,75,47.9452054794521
"1276",14101826,6,53033007500,7,1410182601,7,1,53033008300,0,0,0,NA,75,83,239.72602739726
"1277",14101827,5,53033007500,4,1410182701,7,1,53033007100,NA,NA,NA,NA,75,71,171.232876712329
"1278",14101828,4,53033007402,7,1410182801,7,1,53033004700,0,0,0,NA,74.02,47,116.438356164384
"1279",14101829,4,53033007100,3,1410182901,6,1,53033007300,0,0,0,3,71,73,116.438356164384
"1280",14101830,7,53033007100,6,1410183001,6,1,53033005302,1,0,0,5,71,53.02,342.465753424658
"1281",14101833,5,53033007200,6,1410183301,6,1,53033008100,0,0,0,3,72,81,171.232876712329
"1282",14101834,4,53033007000,4,1410183401,3,1,53033008200,0,0,0,NA,70,82,116.438356164384
"1283",14101835,6,53033006800,8,1410183501,6,1,53033011200,0,0,0,5,68,112,239.72602739726
"1284",14101836,6,53033006900,7,1410183601,7,1,53033011800,NA,NA,NA,NA,69,118,239.72602739726
"1285",14101838,5,53033003600,1,1410183801,6,1,53033004900,NA,NA,NA,NA,36,49,171.232876712329
"1286",14101839,5,53033003200,4,1410183901,7,1,53033006000,0,0,0,NA,32,60,171.232876712329
"1288",14101843,3,53033005400,4,1410184301,6,1,53033008500,1,0,0,4,54,85,82.1917808219178
"1289",14101844,5,53033005801,7,1410184402,3,2,53033026700,NA,NA,NA,NA,58.01,267,171.232876712329
"1290",14101845,7,53033012100,7,1410184502,3,2,53033029206,NA,NA,NA,NA,121,292.06,342.465753424658
"1291",14101846,5,53033006500,3,1410184601,7,1,53033032602,NA,NA,NA,NA,65,326.02,171.232876712329
"1292",14101847,4,53033006700,6,1410184701,6,1,53033007100,0,0,0,NA,67,71,116.438356164384
"1293",14101848,3,53033006700,3,1410184801,7,1,53033007200,NA,NA,NA,NA,67,72,82.1917808219178
"1294",14101849,2,53033007401,3,1410184901,6,1,53033007401,NA,NA,NA,NA,74.01,74.01,47.9452054794521
"1296",14101851,8,53033023100,2,1410185101,7,1,53033022803,NA,NA,NA,NA,231,228.03,479.452054794521
"1297",14101852,6,53033001300,6,1410185201,7,1,53061051702,NA,NA,NA,NA,13,517.02,239.72602739726
"1298",14101856,3,53033003300,3,1410185601,5,1,53033007300,0,0,0,5,33,73,82.1917808219178
"1299",14101857,4,53033003300,4,1410185701,6,1,53033003600,NA,NA,NA,NA,33,36,116.438356164384
"1301",14101859,5,53035090800,1,1410185901,7,1,53035080500,NA,NA,NA,NA,908,805,171.232876712329
"1302",14101860,5,53035090800,7,1410186001,7,1,53033005801,0,0,0,5,908,58.01,171.232876712329
"1303",14101861,7,53033020402,6,1410186101,6,1,53061041304,NA,NA,NA,NA,204.02,413.04,342.465753424658
"1304",14101863,7,53033022003,4,1410186301,3,1,53033022500,0,0,0,3,220.03,225,342.465753424658
"1305",14101864,8,53033022005,2,1410186401,6,1,53033022803,NA,NA,NA,NA,220.05,228.03,479.452054794521
"1306",14101866,7,53033032313,1,1410186602,7,2,53033023804,NA,NA,NA,NA,323.13,238.04,342.465753424658
"1308",14101868,3,53033010002,3,1410186801,4,1,53033009200,1,0,0,6,100.02,92,82.1917808219178
"1309",14101869,6,53033007401,4,1410186901,7,1,53033009900,0,0,0,5,74.01,99,239.72602739726
"1310",14101870,9,53033004900,2,1410187001,7,1,53061050500,NA,NA,NA,NA,49,505,616.438356164384
"1311",14101871,6,53033005400,4,1410187101,7,1,53033008100,0,0,0,3,54,81,239.72602739726
"1312",14101873,8,53033005802,7,1410187301,6,1,53061050700,0,0,0,NA,58.02,507,479.452054794521
"1313",14101874,5,53033006000,4,1410187401,3,1,53033006000,0,0,0,3,60,60,171.232876712329
"1314",14101875,7,53033003300,7,1410187501,6,1,53033007300,0,0,0,4,33,73,342.465753424658
"1315",14101876,9,53033004100,6,1410187601,7,1,53033023603,NA,NA,NA,NA,41,236.03,616.438356164384
"1316",14101878,8,53033004200,2,1410187801,6,1,53033005302,NA,NA,NA,NA,42,53.02,479.452054794521
"1317",14101879,4,53033004200,3,1410187901,3,1,53033004100,0,0,0,3,42,41,116.438356164384
"1318",14101880,9,53033023803,1,1410188001,7,1,53033032208,NA,NA,NA,NA,238.03,322.08,616.438356164384
"1320",14101882,8,53033003000,7,1410188201,6,1,53033008100,0,0,0,4,30,81,479.452054794521
"1321",14101885,5,53033022803,1,1410188501,6,1,53033022802,0,0,0,3,228.03,228.02,171.232876712329
"1322",14101886,6,53033023403,2,1410188601,6,1,53033023202,NA,NA,NA,NA,234.03,232.02,239.72602739726
"1323",14101888,7,53033023300,4,1410188801,3,1,53033022803,NA,NA,NA,NA,233,228.03,342.465753424658
"1325",14101891,5,53033024901,8,1410189103,2,2,53053071803,NA,NA,NA,NA,249.01,718.03,171.232876712329
"1326",14101892,9,53033024902,1,1410189201,6,1,53033022801,NA,NA,NA,NA,249.02,228.01,616.438356164384
"1329",14101896,7,53033025302,1,1410189601,7,1,53033030201,NA,NA,NA,NA,253.02,302.01,342.465753424658
"1330",14101897,4,53033029305,7,1410189701,5,1,53033023804,NA,NA,NA,NA,293.05,238.04,116.438356164384
"1331",14101898,8,53033027600,2,1410189801,1,1,53033026801,NA,NA,NA,NA,276,268.01,479.452054794521
"1333",14101900,3,53033029408,3,1410190001,3,1,53033029407,0,0,0,5,294.08,294.07,82.1917808219178
"1334",14101901,8,53033030004,2,1410190101,7,1,53033030901,NA,NA,NA,NA,300.04,309.01,479.452054794521
"1335",14101902,7,53033031400,7,1410190201,1,1,53033031400,NA,NA,NA,NA,314,314,342.465753424658
"1336",14101903,6,53033030802,7,1410190301,5,1,53033008100,0,0,0,4,308.02,81,239.72602739726
"1337",14101905,4,53033030504,4,1410190501,7,1,53033028403,0,0,0,3,305.04,284.03,116.438356164384
"1338",14101908,5,53033010702,4,1410190801,3,1,53033028402,NA,NA,NA,NA,107.02,284.02,171.232876712329
"1339",14101909,6,53033010701,6,1410190901,6,1,53033029206,NA,NA,NA,NA,107.01,292.06,239.72602739726
"1340",14101910,4,53033010100,7,1410191002,7,2,53033008500,0,0,0,4,101,85,116.438356164384
"1341",14101911,7,53033010300,7,1410191101,7,1,53033028802,0,0,0,4,103,288.02,342.465753424658
"1342",14101912,3,53033009200,4,1410191201,5,1,53033005301,0,0,0,5,92,53.01,82.1917808219178
"1343",14101913,5,53033009100,3,1410191301,7,1,53033022701,0,0,0,5,91,227.01,171.232876712329
"1344",14101916,4,53033008600,6,1410191601,6,1,53033029206,NA,NA,NA,NA,86,292.06,116.438356164384
"1345",14101917,6,53033008200,6,1410191701,5,1,53033007500,0,0,0,5,82,75,239.72602739726
"1346",14101918,5,53033008400,3,1410191801,6,1,53033007500,0,0,0,NA,84,75,171.232876712329
"1347",14101921,6,53033007200,4,1410192101,7,1,53033005302,NA,NA,NA,NA,72,53.02,239.72602739726
"1348",14101922,2,53033007300,3,1410192201,6,1,53033008100,0,0,0,NA,73,81,47.9452054794521
"1349",14101923,5,53033007200,4,1410192301,6,1,53033022605,0,0,0,4,72,226.05,171.232876712329
"1350",14101924,6,53033008300,3,1410192401,6,1,53033026200,NA,NA,NA,NA,83,262,239.72602739726
"1351",14101925,7,53033008600,7,1410192501,7,1,53033009200,0,0,0,NA,86,92,342.465753424658
"1352",14101927,6,53033007402,3,1410192701,7,1,53033024702,0,0,0,5,74.02,247.02,239.72602739726
"1353",14101928,2,53033005302,4,1410192801,6,1,53033023202,0,0,0,5,53.02,232.02,47.9452054794521
"1354",14101929,5,53033007200,3,1410192901,7,1,53033022803,0,0,0,3,72,228.03,171.232876712329
"1355",14101934,5,53033005200,6,1410193401,6,1,53033007300,0,0,0,5,52,73,171.232876712329
